template_id,segment_id,segment_name,lifecycle_stage,goal,theme,variant,message_title_en,message_title_hi,message_body_en,message_body_hi,cta_text_en,cta_text_hi,tone,hook,feature_reference
TPL_0451,4,Social Power Users,paid,retention,social_influence,1,Top 10!,Top 10!,You're close to beating Rohan's score on Core Feature! 🚀,Aap Rohan ka score Core Feature par harane ke kareeb hain! 🚀,Play,Khel,encouraging,social_influence,"Core Feature, Leaderboard"
TPL_0452,4,Social Power Users,paid,retention,social_influence,2,New Follower,Naya Follower,Divya just followed you! Check your User Dashboard now!,Divya ne aapko follow kiya! Abhi apna User Dashboard check karo!,View, Dekho,friendly,social_influence,User Dashboard
TPL_0453,4,Social Power Users,paid,retention,social_influence,3,Ai Tutor Tip,Ai Tutor Tip,Ai Tutor suggests practicing Core Feature daily to reach the top of the Leaderboard!,Ai Tutor kehte hain ki Core Feature ko roz practice karo aur Leaderboard ke top par paho!,Practice,Abhyas,aspirational,social_influence,"Ai Tutor, Core Feature, Leaderboard"
TPL_0454,4,Social Power Users,paid,retention,social_influence,4,Time's Running Out,Samay Kam Hai,Only 1 hour left to beat today's Core Feature challenge! ⏰,Aaj ka Core Feature challenge jeetne ke liye sirf 1 ghanta bacha hai! ⏰,Play,Khel,urgent,social_influence,Core Feature
TPL_0455,4,Social Power Users,paid,retention,social_influence,5,Congratulations!,Badhai Ho!,You've reached the top 5 on the Leaderboard! Check your Notifications for more updates!,Aap Leaderboard par top 5 me pahuch gaye hain! Aur updates ke liye apne Notifications check karo!,View,Dekho,celebratory,social_influence,"Leaderboard, Notifications"
TPL_0456,4,Social Power Users,paid,retention,empowerment,1,Unlock Pro,Pro Khole,Maximize Core Feature with Ai Tutor guidance,Ai Tutor ki madad se Core Feature ko badhaye,Upgrade,Badhaye,encouraging,empowerment,"Ai Tutor, Core Feature"
TPL_0457,4,Social Power Users,paid,retention,empowerment,2,Lead Now,Aage Chale,Check Leaderboard and climb the ranks with User Dashboard insights,Leaderboard dekhe aur User Dashboard ke insights se rank badhaye,See,Dekhe,aspirational,empowerment,"Leaderboard, User Dashboard"
TPL_0458,4,Social Power Users,paid,retention,empowerment,3,New Alert,Naya Alert,Stay on top with custom Notifications and Ai Tutor tips,Custom Notifications aur Ai Tutor tips ke saath aage rahe,Manage,Sanjhaye,friendly,empowerment,"Notifications, Ai Tutor"
TPL_0459,4,Social Power Users,paid,retention,empowerment,4,Time's Up,Samay Khatam,Don't miss out! Use Core Feature now and track progress on User Dashboard,Chuke na! Abhi Core Feature use kare aur User Dashboard par progress track kare,Use,Use Kare,urgent,empowerment,"Core Feature, User Dashboard"
TPL_0460,4,Social Power Users,paid,retention,empowerment,5,You're Winning,Aap Jeet Rahe,Celebrate your progress on Leaderboard and get Ai Tutor recommendations,Leaderboard par apni progress manaye aur Ai Tutor ki salah le,See,Dekhe,celebratory,empowerment,"Leaderboard, Ai Tutor"
TPL_0461,4,Social Power Users,trial,activation,social_influence,1,Unlock Core,Core Unlock Kare,Join 1000+ users who've unlocked Core Feature! 🚀,1000+ users ne Core Feature unlock kiya hai! 🚀,Unlock,Unlock,encouraging,social_influence,Core Feature
TPL_0462,4,Social Power Users,trial,activation,social_influence,2,Lead Board,Leaderboard,Your friends are rising on the Leaderboard! 🚀,Aapke friends Leaderboard par aage badh rahe hain! 🚀,Climb,Chadho,aspirational,social_influence,Leaderboard
TPL_0463,4,Social Power Users,trial,activation,social_influence,3,Ai Tutor,Ai Tutor,"Get ahead with Ai Tutor, used by top users! 💡","Ai Tutor ke saath aage badhe, jise top users use karte hain! 💡",Learn,Seekho,friendly,social_influence,Ai Tutor
TPL_0464,4,Social Power Users,trial,activation,social_influence,4,Dashboard,Dashboard,"Track progress with User Dashboard, like thousands of users! 📊","User Dashboard ke saath progress track kare, jaise hazaron users! 📊",Track,Track,encouraging,social_influence,User Dashboard
TPL_0465,4,Social Power Users,trial,activation,social_influence,5,Limited Time,Samay Simit,"Activate now, before time runs out! ⏰","Abhi activate kare, samay khatam hone se pehle! ⏰",Now,Abhi,urgent,social_influence,Notifications
TPL_0466,4,Social Power Users,trial,activation,accomplishment,1,Unlock Pro,Pro Khole,Complete Core Feature to earn badges!,"Core Feature poora karo, badges jeeto!",Start,Shuru,encouraging,accomplishment,Core Feature
TPL_0467,4,Social Power Users,trial,activation,accomplishment,2,Leaderboard,Leaderboard,Climb the Leaderboard with Ai Tutor's help!,Ai Tutor ki madad se Leaderboard par chadho!,Learn,Seekho,aspirational,accomplishment,"Ai Tutor, Leaderboard"
TPL_0468,4,Social Power Users,trial,activation,accomplishment,3,Dashboard,Dashboard,Track progress on your User Dashboard!,Aapne User Dashboard par pragati track karo!,View, Dekho,friendly,accomplishment,User Dashboard
TPL_0469,4,Social Power Users,trial,activation,accomplishment,4,New Alert,Naya Alert,Don't miss out! Check Notifications now!,Chhodo mat! Abhi Notifications check karo!,Check,Check,urgent,accomplishment,Notifications
TPL_0470,4,Social Power Users,trial,activation,accomplishment,5,Achieved,Haasil,You've completed Core Feature! 🎉,Aapne Core Feature poora kiya! 🎉,Next,Agle,celebratory,accomplishment,Core Feature
TPL_0471,4,Social Power Users,trial,conversion_readiness,social_influence,1,Join Top Users,Sabse Aage,See how you rank on our Leaderboard!,Leaderboard par apni ranking dekhein!,View,Dekhein,aspirational,social_influence,Leaderboard
TPL_0472,4,Social Power Users,trial,conversion_readiness,social_influence,2,Unlock Pro,Pro Kholein,"Your friends are using Core Feature, join them!",Aapke doston ne Core Feature ko unlock kiya hai!,Unlock,Kholein,encouraging,social_influence,Core Feature
TPL_0473,4,Social Power Users,trial,conversion_readiness,social_influence,3,Ai Tutor Tips,Ai Tutor Tips,"Get ahead with Ai Tutor's expert advice, used by top users!","Ai Tutor ke expert advice se aage badhein, jaise top users!",Learn,Seekhein,friendly,social_influence,Ai Tutor
TPL_0474,4,Social Power Users,trial,conversion_readiness,social_influence,4,Dashboard Alert,Dashboard Alert,"Your friends are active on the User Dashboard, join the conversation!","Aapke doston ne User Dashboard par activity ki hai, shamil ho jayein!",Join,Shamil,urgent,social_influence,User Dashboard
TPL_0475,4,Social Power Users,trial,conversion_readiness,social_influence,5,You're a Star,Aap Star Hain,"You're among the top users, keep shining with Notifications!","Aap top users mein hain, Notifications ke saath chamakte rahein!",Celebrate,Jashn,celebratory,social_influence,Notifications
TPL_0476,4,Social Power Users,trial,conversion_readiness,accomplishment,1,Unlock Pro,Pro Kholein,Complete Core Feature to level up! 🚀,"Core Feature poora karein, level up karein!",Start,Shuru,encouraging,accomplishment,Core Feature
TPL_0477,4,Social Power Users,trial,conversion_readiness,accomplishment,2,Dashboard,Dashboard,"Track progress on User Dashboard, you're doing great!","User Dashboard par progress track karein, aap bahut achha kar rahe!",View, Dekhein,friendly,accomplishment,User Dashboard
TPL_0478,4,Social Power Users,trial,conversion_readiness,accomplishment,3,New Alert,Naya Alert,"Ai Tutor suggests improving skills, take the challenge!","Ai Tutor sikhane ke liye suggestion deta hai, challenge len!",Learn,Seekhein,aspirational,accomplishment,Ai Tutor
TPL_0479,4,Social Power Users,trial,conversion_readiness,accomplishment,4,Time's Up,Samay Khatam,"Limited time to climb Leaderboard, hurry!","Leaderboard par chadne ka samay seemit hai, jaldi karein!",Climb,Chadhein,urgent,accomplishment,Leaderboard
TPL_0480,4,Social Power Users,trial,conversion_readiness,accomplishment,5,Achieved,Prapt Kiya,"Congratulations, you've completed a milestone! 🎉","Badhai ho, aapne ek milestone poora kiya!",Next,Aage,celebratory,accomplishment,Notifications
TPL_0481,4,Social Power Users,trial,feature_discovery,social_influence,1,Unlock,Khulasa,Your friends are using Core Feature! 🚀,Aapke dost Core Feature use kar rahe hain!,Try,Azmao,encouraging,social_influence,Core Feature
TPL_0482,4,Social Power Users,trial,feature_discovery,social_influence,2,Lead,Aage,Climb the Leaderboard with Ai Tutor's help!,Ai Tutor ki madad se Leaderboard par chadho!,Learn,Seekho,aspirational,social_influence,"Ai Tutor, Leaderboard"
TPL_0483,4,Social Power Users,trial,feature_discovery,social_influence,3,Notify,Suchna,Your friends are waiting for you on User Dashboard!,Aapke dost User Dashboard par aapka intezaar kar rahe hain!,Join,Shamil,friendly,social_influence,User Dashboard
TPL_0484,4,Social Power Users,trial,feature_discovery,social_influence,4,Act,Karya,Don't miss out! Your friends are using Notifications!,Chookna mat! Aapke dost Notifications use kar rahe hain!,Act,Karya,urgent,social_influence,Notifications
TPL_0485,4,Social Power Users,trial,feature_discovery,social_influence,5,Celeb,Shandaar,You're a Leaderboard star! 🌟,Aap Leaderboard ki shandaar hai!,See, Dekho,celebratory,social_influence,Leaderboard
TPL_0486,4,Social Power Users,trial,feature_discovery,accomplishment,1,Unlock Core,Core Khole,Complete 3 tasks to unlock Core Feature! 🚀,"3 tasks poora karo, Core Feature khole! 🚀",Try Now,Ab Try,encouraging,accomplishment,Core Feature
TPL_0487,4,Social Power Users,trial,feature_discovery,accomplishment,2,Dashboard,Dashboard,Check your progress on User Dashboard!,Aapni pragati User Dashboard par check karo!,View, Dekho,friendly,accomplishment,User Dashboard
TPL_0488,4,Social Power Users,trial,feature_discovery,accomplishment,3,New Alert,Naya Alert,Get notified about new features with Notifications!,Notifications ke saath naye features ke baare me pata karo!,Explore,Anveshan,aspirational,accomplishment,Notifications
TPL_0489,4,Social Power Users,trial,feature_discovery,accomplishment,4,Tutor Time,Tutor Samay,"Improve skills with Ai Tutor, limited time only! ⏰","Ai Tutor ke saath skills sudharo, samay seemit hai! ⏰",Start,Shuru,urgent,accomplishment,Ai Tutor
TPL_0490,4,Social Power Users,trial,feature_discovery,accomplishment,5,Leader,Neta,"Climb the Leaderboard, show off your skills!","Leaderboard par chadho, apne skills dikhao!",Play,Khelo,celebratory,accomplishment,Leaderboard
TPL_0491,4,Social Power Users,trial,habit_formation,social_influence,1,Join Top Users,Sabse Acche Users Mein Shamil Ho,See how you rank on our Leaderboard, Dekhein aap Leaderboard par kahan hain,View Now,Ab Dekhein,aspirational,social_influence,Leaderboard
TPL_0492,4,Social Power Users,trial,habit_formation,social_influence,2,Friends Are Ahead,Doston Ne Pehle Kar Liya,Catch up with friends on Core Feature,Doston ke saath Core Feature par catch up karein,Catch Up,Peechhe Chhodo,urgent,social_influence,Core Feature
TPL_0493,4,Social Power Users,trial,habit_formation,social_influence,3,Unlock Ai Tutor,Ai Tutor Ko Unlock Karein,Get expert guidance from Ai Tutor,Ai Tutor se vigyaan prapt karein,Unlock,Kholein,encouraging,social_influence,Ai Tutor
TPL_0494,4,Social Power Users,trial,habit_formation,social_influence,4,You're a Star,Aap Ek Star Hain,Check your progress on User Dashboard,Aapni pragati User Dashboard par dekhein,View,Dekhein,celebratory,social_influence,User Dashboard
TPL_0495,4,Social Power Users,trial,habit_formation,social_influence,5,Notify Friends,Doston Ko Suchit Karein,Share your progress via Notifications,Aapni pragati Notifications ke madhyam se baantain,Share,Baantain,friendly,social_influence,Notifications
TPL_0496,4,Social Power Users,trial,habit_formation,accomplishment,1,You're a Star!,Aap Ek Star Hain!,Complete Core Feature tasks to top the Leaderboard!,"Core Feature tasks poora karein, Leaderboard par chadhne ke liye!",Play,Khelne,celebratory,accomplishment,"Core Feature, Leaderboard"
TPL_0497,4,Social Power Users,trial,habit_formation,accomplishment,2,Unlock Ai,Ai Ko Unlock Karein,Reach daily goals with Ai Tutor's help!,Ai Tutor ki madad se daily goals ko poora karein!,Learn,Seekhein,encouraging,accomplishment,Ai Tutor
TPL_0498,4,Social Power Users,trial,habit_formation,accomplishment,3,Dashboard Alert,Dashboard Alert,Check your User Dashboard for new updates!,Naye updates ke liye apna User Dashboard check karein!,View, Dekhein,friendly,accomplishment,User Dashboard
TPL_0499,4,Social Power Users,trial,habit_formation,accomplishment,4,Time's Up!,Samay Poora Hua!,Complete your daily tasks before time runs out!,Samay khatam hone se pehle apne daily tasks ko poora karein!,Now,Abhi,urgent,accomplishment,Notifications
TPL_0500,4,Social Power Users,trial,habit_formation,accomplishment,5,You're Close!,Aap Nazdeek Hain!,Keep going to achieve your goals with Core Feature!,Core Feature ke saath apne goals ko poora karne ke liye aage badhte rahein!,Next,Aage,aspirational,accomplishment,Core Feature
TPL_0501,5,Low Engagement Users,churned,re_engagement,loss_avoidance,1,Come Back!,Wapas Aao!,You're missing out on Core Feature benefits! 🚀,Aap Core Feature ke fayde se chuke hain! 🚀,Rejoin,Wapas Aao,urgent,loss_avoidance,Core Feature
TPL_0502,5,Low Engagement Users,churned,re_engagement,loss_avoidance,2,Don't Fall Behind,Peeche Na Rahein,Your Leaderboard rank is slipping! Climb back up with Ai Tutor,Aapka Leaderboard rank gir raha hai! Ai Tutor ke saath wapas chadhein,Climb,Chadho,encouraging,loss_avoidance,"Leaderboard, Ai Tutor"
TPL_0503,5,Low Engagement Users,churned,re_engagement,loss_avoidance,3,We Miss You!,Hum Aapko Miss Kar Rahe Hain!,Check your User Dashboard for new updates!,Naye updates ke liye apna User Dashboard dekhein!,Check,Dekhein,friendly,loss_avoidance,User Dashboard
TPL_0504,5,Low Engagement Users,churned,re_engagement,loss_avoidance,4,Last Chance!,Antim Mauka!,Re-engage now or lose your progress forever!,"Abhi re-engage karein, nahi to aapka progress hamesha ke liye gayab ho jayega!",Rejoin,Wapas Aao,urgent,loss_avoidance,Core Feature
TPL_0505,5,Low Engagement Users,churned,re_engagement,loss_avoidance,5,Get Back On Track,Phir Se Track Par Aayein,Notifications are waiting for you! Catch up now,Aapke liye Notifications intezaar kar rahe hain! Abhi catch up karein,Catch Up,Catch Up,aspirational,loss_avoidance,Notifications
TPL_0506,5,Low Engagement Users,churned,re_engagement,accomplishment,1,Get Back,Wapas Aao,Complete Core Feature to earn badges!,"Core Feature poora karo, badges jeeto!",Start,Shuru,encouraging,accomplishment,Core Feature
TPL_0507,5,Low Engagement Users,churned,re_engagement,accomplishment,2,Leaderboard,Leaderboard,Climb the Leaderboard with Ai Tutor's help!,Ai Tutor ki madad se Leaderboard par chadho!,Learn,Seekho,aspirational,accomplishment,"Ai Tutor, Leaderboard"
TPL_0508,5,Low Engagement Users,churned,re_engagement,accomplishment,3,Dashboard,Dashboard,Track progress on your User Dashboard!,Aapne User Dashboard par progress track karo!,View, Dekho,friendly,accomplishment,User Dashboard
TPL_0509,5,Low Engagement Users,churned,re_engagement,accomplishment,4,Last Chance,Antima Moka,Complete Core Feature today to stay on top!,"Aaj Core Feature poora karo, upar rahein!",Now,Abhi,urgent,accomplishment,Core Feature
TPL_0510,5,Low Engagement Users,churned,re_engagement,accomplishment,5,Welcome Back,Swagat Hai,You're back! Check Notifications for updates!,Aap wapas aa gaye! Notifications mein update dekhein!,Check,Dekhein,celebratory,accomplishment,Notifications
TPL_0511,5,Low Engagement Users,inactive,activation,unpredictability,1,New Surprise,Naya Surprise,We've unlocked a secret feature! Check your User Dashboard for a surprise,Humne ek secret feature unlock kiya hai! Apne User Dashboard par surprise check karo,Check Now,Ab Check Kro,encouraging,unpredictability,User Dashboard
TPL_0512,5,Low Engagement Users,inactive,activation,unpredictability,2,Mystery Reward,Raaz Reward,"Complete a Core Feature task to win a mystery reward, only on our Leaderboard","Ek Core Feature task complete karo aur raaz reward jeeto, sirf humare Leaderboard par",Play Now,Ab Khelo,aspirational,unpredictability,"Core Feature, Leaderboard"
TPL_0513,5,Low Engagement Users,inactive,activation,unpredictability,3,Limited Time,Simit Samay,"Your Ai Tutor has a limited time offer! Don't miss out, check Notifications now","Aapke Ai Tutor ke paas simit samay ki offer hai! Miss mat karo, abhi Notifications check karo",Check Now,Ab Check Kro,urgent,unpredictability,"Ai Tutor, Notifications"
TPL_0514,5,Low Engagement Users,inactive,activation,unpredictability,4,Hidden Bonus,Chhupa Bonus,We've hidden a bonus in our Core Feature! Find it before it's gone,Humne Core Feature me chhupa bonus rakha hai! Usey dhundo pehle ki wo gayab ho jaye,Find Now,Ab Dhundo,celebratory,unpredictability,Core Feature
TPL_0515,5,Low Engagement Users,inactive,activation,unpredictability,5,Surprise Alert,Surprise Alert,Something new is coming! Keep an eye on your Notifications for a surprise update,Kuch naya aa raha hai! Apne Notifications par surprise update ke liye nazar rakho,Stay Tuned,Jude Rahiye,friendly,unpredictability,Notifications
TPL_0516,5,Low Engagement Users,inactive,activation,epic_meaning,1,Join Mission,Mission Mein Shamil Ho,Be part of something big! Activate Core Feature to contribute,Kuch bade ka hissa banen! Core Feature ko activate karen,Start,Shuru,encouraging,epic_meaning,Core Feature
TPL_0517,5,Low Engagement Users,inactive,activation,epic_meaning,2,Unlock Progress,Aage Badhen,Track your journey on User Dashboard and get inspired,Apni yatra ko User Dashboard par track karen aur prerna le,View, Dekhen,friendly,epic_meaning,User Dashboard
TPL_0518,5,Low Engagement Users,inactive,activation,epic_meaning,3,New Insights,Naye Nazariye,Stay updated with Notifications and level up with Ai Tutor,Notifications ke saath update rahen aur Ai Tutor ke saath level up karen,Learn,Seekhen,aspirational,epic_meaning,"Notifications, Ai Tutor"
TPL_0519,5,Low Engagement Users,inactive,activation,epic_meaning,4,Time's Running,Samay Kam Hai,Don't miss out! Activate now and climb the Leaderboard,Chhoden na! Abhi activate karen aur Leaderboard par chadhen,Activate,Sakriya Karen,urgent,epic_meaning,Leaderboard
TPL_0520,5,Low Engagement Users,inactive,activation,epic_meaning,5,You're Back,Aap Wapas,Welcome back! Celebrate with Core Feature and Ai Tutor,Swaagat hai! Core Feature aur Ai Tutor ke saath jashn manaein,Celebrate,Jashn Manaein,celebratory,epic_meaning,"Core Feature, Ai Tutor"
TPL_0521,5,Low Engagement Users,paid,advocacy,accomplishment,1,Unlock Badge,Badge Kholen,Complete Core Feature to earn a badge! 🏆,Core Feature poora karen aur badge jeeten!,Start,Shuru,encouraging,accomplishment,Core Feature
TPL_0522,5,Low Engagement Users,paid,advocacy,accomplishment,2,New Leader,Naya Leader,Climb the Leaderboard with Ai Tutor's help!,Ai Tutor ki madad se Leaderboard par chadhen!,Learn,Seekhen,aspirational,accomplishment,"Ai Tutor, Leaderboard"
TPL_0523,5,Low Engagement Users,paid,advocacy,accomplishment,3,Dashboard Alert,Dashboard Alert,Check your User Dashboard for new updates!,Naye updates ke liye User Dashboard dekhen!,View, Dekhen,urgent,accomplishment,User Dashboard
TPL_0524,5,Low Engagement Users,paid,advocacy,accomplishment,4,Milestone Achieved,Milestone Poora,You've completed a difficult level! Celebrate with us!,Aapne mushkil level poora kiya! Humein celebrate karen!,Share,Saajha karen,celebratory,accomplishment,Core Feature
TPL_0525,5,Low Engagement Users,paid,advocacy,accomplishment,5,Get Ahead,Aage Badhen,Stay ahead with Notifications and Ai Tutor's guidance!,Notifications aur Ai Tutor ki guidance se aage badhen!,Now,Abhi,friendly,accomplishment,"Notifications, Ai Tutor"
TPL_0526,5,Low Engagement Users,paid,advocacy,ownership,1,Unlock Pro,Pro Khole,Complete Core Feature to earn badges and own your progress,"Core Feature poora karein, badges jeetein aur aapna progress ka malik banein",Start,Shuru,encouraging,ownership,Core Feature
TPL_0527,5,Low Engagement Users,paid,advocacy,ownership,2,Lead Board,Leaderboard,Check your rank on Leaderboard and own your achievements,Leaderboard par apna rank dekhein aur apni uplabdhiyon ka malik banein,View, Dekhein,aspirational,ownership,Leaderboard
TPL_0528,5,Low Engagement Users,paid,advocacy,ownership,3,Ai Tutor,Ai Guru,Get personalized feedback from Ai Tutor and take ownership of learning,Ai Guru se vyaktigat feedback lein aur seekhne ka malik banein,Learn,Seekhein,friendly,ownership,Ai Tutor
TPL_0529,5,Low Engagement Users,paid,advocacy,ownership,4,Dashboard,Dashboard,Track progress on User Dashboard and own your goals,User Dashboard par progress track karein aur apne lakshyon ka malik banein,Track,Track,urgent,ownership,User Dashboard
TPL_0530,5,Low Engagement Users,paid,advocacy,ownership,5,Achieved,Safalta,Celebrate milestones achieved with Notifications and own your success,Notifications ke saath milestones ka jashn manayein aur apni safalta ka malik banein,Celebrate,Jashn,celebratory,ownership,Notifications
TPL_0531,5,Low Engagement Users,paid,deepening,accomplishment,1,Unlock Pro,Pro Kholein,Complete Core Feature to earn badges!,"Core Feature poora karein, badges jeetein!",Start,Shuru,encouraging,accomplishment,Core Feature
TPL_0532,5,Low Engagement Users,paid,deepening,accomplishment,2,Dashboard,Dashboard,Check your progress on User Dashboard!,Aapni pragati User Dashboard par dekhein!,View, Dekhein,friendly,accomplishment,User Dashboard
TPL_0533,5,Low Engagement Users,paid,deepening,accomplishment,3,New Alert,Naya Alert,Ai Tutor has a new lesson for you!,Ai Tutor ke paas aapke liye naya path hai!,Learn,Seekhein,aspirational,accomplishment,Ai Tutor
TPL_0534,5,Low Engagement Users,paid,deepening,accomplishment,4,Time's Up,Samay Khatam,Act now to climb the Leaderboard!,Leaderboard par chadne ke liye abhi kijiye!,Act,Kijiye,urgent,accomplishment,Leaderboard
TPL_0535,5,Low Engagement Users,paid,deepening,accomplishment,5,Achieved,Prapt Kiya,You've completed a milestone! 🎉,Aapne ek milestone poora kiya hai! 🎉,Next,Agle,celebratory,accomplishment,Notifications
TPL_0536,5,Low Engagement Users,paid,deepening,ownership,1,Unlock More,Aur Kuch,Complete Core Feature to own your progress,"Core Feature poora karo, apni tarakki ko apnao",Start,Shuru,encouraging,ownership,Core Feature
TPL_0537,5,Low Engagement Users,paid,deepening,ownership,2,Your Space,Aapka Dashboard,Check your User Dashboard to track ownership,User Dashboard par jaakar apni tarakki dekho,View, Dekho,friendly,ownership,User Dashboard
TPL_0538,5,Low Engagement Users,paid,deepening,ownership,3,Lead The Way,Aage Chalo,Climb the Leaderboard with Ai Tutor's help,Ai Tutor ki madad se Leaderboard par chadho,Learn,Seekho,aspirational,ownership,"Ai Tutor, Leaderboard"
TPL_0539,5,Low Engagement Users,paid,deepening,ownership,4,Time's Up,Samay Poora,"Act now to own your progress, Notifications await","Abhi karo, apni tarakki ko apnao, Notifications ka intezaar",Act,Karo,urgent,ownership,Notifications
TPL_0540,5,Low Engagement Users,paid,deepening,ownership,5,You Did It,Aapne Kiya,Celebrate owning your progress with Core Feature,Core Feature ke saath apni tarakki ka jashn manao,Celeb,Jashn,celebratory,ownership,Core Feature
TPL_0541,5,Low Engagement Users,paid,expansion,accomplishment,1,Unlock More,Aur Kuch,Complete Core Feature to earn badges!,"Core Feature poora karo, badges jeeto!",Start,Shuru,encouraging,accomplishment,Core Feature
TPL_0542,5,Low Engagement Users,paid,expansion,accomplishment,2,You're Close,Aap Kareeb,Reach top 10 on Leaderboard with Ai Tutor's help,Ai Tutor ki madad se Leaderboard par top 10 mein pahunchen,Try,Karo,aspirational,accomplishment,"Ai Tutor, Leaderboard"
TPL_0543,5,Low Engagement Users,paid,expansion,accomplishment,3,New Achievements,Naye Lakshya,Check User Dashboard for new accomplishments!,Naye lakshya ke liye User Dashboard dekhen!,View, Dekho,celebratory,accomplishment,User Dashboard
TPL_0544,5,Low Engagement Users,paid,expansion,accomplishment,4,Time's Running,Samay Beet Raha,Complete Core Feature today to stay ahead!,"Aaj Core Feature poora karen, aage rahen!",Now,Abhi,urgent,accomplishment,Core Feature
TPL_0545,5,Low Engagement Users,paid,expansion,accomplishment,5,Get Recognized,Pahchan Mile,Earn badges with Notifications and track progress on User Dashboard,"Notifications ke saath badges jeeto, User Dashboard par pragati dekho",Earn,Jeeto,friendly,accomplishment,"Notifications, User Dashboard"
TPL_0546,5,Low Engagement Users,paid,expansion,ownership,1,Own Your Growth,Apni Tarakki Ka Malik,Unlock Core Feature to maximize progress,"Core Feature ko unlock karein, apni tarakki badhayein",Unlock,Kholein,encouraging,ownership,Core Feature
TPL_0547,5,Low Engagement Users,paid,expansion,ownership,2,Your Dashboard,Aapka Dashboard,"Track progress, own your goals on User Dashboard","Apni tarakki ko track karein, apne lakshyon ka swami banein",View, Dekhein,friendly,ownership,User Dashboard
TPL_0548,5,Low Engagement Users,paid,expansion,ownership,3,Customize Alerts,Sujhavon Ko Anukoolit Karein,Set Notifications to stay on top of your game,"Sujhavon ko set karein, apne khel mein shirsh par rahein",Set,Set Karein,aspirational,ownership,Notifications
TPL_0549,5,Low Engagement Users,paid,expansion,ownership,4,Ai Tutor Unlocked,Ai Tutor Khula Hai,"Get personalized guidance from Ai Tutor, own your learning","Ai Tutor se vyaktigat margdarshan prapt karein, apni seekh ka swami banein",Learn,Seekhein,celebratory,ownership,Ai Tutor
TPL_0550,5,Low Engagement Users,paid,expansion,ownership,5,Leaderboard Alert,Leaderboard Sujhav,"You're close to topping the Leaderboard, act now!","Aap Leaderboard par sabse upar hone ke kareeb hain, abhi kijiye!",Climb,Chadhein,urgent,ownership,Leaderboard
TPL_0551,5,Low Engagement Users,paid,retention,accomplishment,1,Unlock Pro,Pro Khole,Complete Core Feature to earn badges!,"Core Feature poora karo, badges jeeto!",Start,Shuru,encouraging,accomplishment,Core Feature
TPL_0552,5,Low Engagement Users,paid,retention,accomplishment,2,Dashboard,Dashboard,Track progress on User Dashboard!,User Dashboard par progress track karo!,View, Dekho,friendly,accomplishment,User Dashboard
TPL_0553,5,Low Engagement Users,paid,retention,accomplishment,3,New Alert,Naya Alert,Ai Tutor has new tips for you!,Ai Tutor ke naye tips aaye!,Learn,Seekho,aspirational,accomplishment,Ai Tutor
TPL_0554,5,Low Engagement Users,paid,retention,accomplishment,4,Time's Up,Samay Khatam,Check Leaderboard before time runs out!,Samay khatam hone se pehle Leaderboard dekho!,Go,Chalo,urgent,accomplishment,Leaderboard
TPL_0555,5,Low Engagement Users,paid,retention,accomplishment,5,Achieved,Safalta,You've completed a milestone! 🎉,Aapne ek milestone poora kiya! 🎉,Celebrate,Jashn,celebratory,accomplishment,Core Feature
TPL_0556,5,Low Engagement Users,paid,retention,ownership,1,Unlock More,Aur Kuch,Complete Core Feature to earn rewards!,"Core Feature poora karo, inaam paao!",Start,Shuru,encouraging,ownership,Core Feature
TPL_0557,5,Low Engagement Users,paid,retention,ownership,2,Your Progress,Aapka Pragati,Check User Dashboard to track your growth!,User Dashboard par jaakar aapki pragati dekho!,View, Dekho,friendly,ownership,User Dashboard
TPL_0558,5,Low Engagement Users,paid,retention,ownership,3,New Alert,Naya Sandesh,Turn on Notifications to stay updated!,"Notifications on karo, update rahein!",On,On,urgent,ownership,Notifications
TPL_0559,5,Low Engagement Users,paid,retention,ownership,4,Be a Leader,Neta Bano,Use Ai Tutor to climb the Leaderboard!,"Ai Tutor ka upyog karo, Leaderboard par chadho!",Learn,Seekho,aspirational,ownership,"Ai Tutor, Leaderboard"
TPL_0560,5,Low Engagement Users,paid,retention,ownership,5,You Did It,Aapne Kiya,Celebrate your progress on the Leaderboard!,Leaderboard par aapki pragati ka jashn manao!,See, Dekho,celebratory,ownership,Leaderboard
TPL_0561,5,Low Engagement Users,trial,activation,unpredictability,1,New Day,Naya Din,Start with a surprise! Complete Core Feature tutorial,Naye din ki shuruaat ek surprise ke saath! Core Feature tutorial poora karein,Start,Shuru,encouraging,unpredictability,Core Feature
TPL_0562,5,Low Engagement Users,trial,activation,unpredictability,2,Unlock,Anlock,What's hidden in your User Dashboard? Check now!,Aapke User Dashboard mein kya chhupa hai? Abhi check karein!,Check,Check,urgent,unpredictability,User Dashboard
TPL_0563,5,Low Engagement Users,trial,activation,unpredictability,3,Surprise,Surprise,Get a surprise reward! Turn on Notifications now,Ek surprise reward paayein! Abhi Notifications on karein,On,On,celebratory,unpredictability,Notifications
TPL_0564,5,Low Engagement Users,trial,activation,unpredictability,4,Tutor Alert,Tutor Alert,Ai Tutor has a secret tip for you! Check it out,Ai Tutor aapke liye ek secret tip hai! Abhi check karein,Learn,Seekh,friendly,unpredictability,Ai Tutor
